Security Code,Issuer Name,Security Id,Security Name,Face Value,Industry,Sector Name
512489,Oasis Securities Limited,OASISEC,OASIS SECURITIES LTD.,10,Non Banking Financial Company (NBFC),Financial Services
512493,Garnet International Limited,GARNETINT,GARNET INTERNATIONAL LTD.,10,Investment Company,Financial Services
512499,Shalimar Productions Ltd.,SHALPRO,SHALIMAR PRODUCTIONS LTD.,1,Media & Entertainment,Consumer Discretionary
512511,"Varun Mercantile Ltd.,",VARUNME,VARUN MERCANTILE LTD.,10,Diversified Commercial Services,Services
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,2,Other Textile Products,Consumer Discretionary
512527,Super Sales India Ltd.,SUPER,SUPER SALES INDIA LTD.-$,10,Other Textile Products,Consumer Discretionary
512529,Sequent Scientific Limited,SEQUENT,SEQUENT SCIENTIFIC LTD.,2,Pharmaceuticals,Healthcare
512531,State Trading Corporation of India,STCINDIA,STATE TRADING CORPORATION OF INDIA LTD.,10,Trading & Distributors,Services
512553,Zenith Exports Ltd.,ZENITHEXPO,ZENITH EXPORTS LTD.,10,Leather And Leather Products,Consumer Discretionary
512559,Kohinoor Foods Ltd,KOHINOOR,KOHINOOR FOODS LTD.,10,Other Agricultural Products,Fast Moving Consumer Goods
512565,R.T.Exports Ltd.,RTEXPO,R.T.EXPORTS LTD.-$,10,Trading & Distributors,Services
512573,Avanti Feeds ltd.,AVANTI,AVANTI FEEDS LTD.-$,1,Animal Feed,Fast Moving Consumer Goods
512587,Zodiac-JRD-MKJ Ltd.,ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.,10,Gems- Jewellery And Watches,Consumer Discretionary
512589,Sita Enterprises LTD.,SITAENT,SITA ENTERPRISES LTD.,10,Trading & Distributors,Services
512591,Pulsar International Limited,PULSRIN,PULSAR INTERNATIONAL LTD.,10,Trading & Distributors,Services
512595,Unimode Overseas Ltd.,UNIMOVR,UNIMODE OVERSEAS LTD.,10,Gems- Jewellery And Watches,Consumer Discretionary
512597,KEYNOTE FINANCIAL SERVICES LIMITED,KEYFINSER,Keynote Financial Services Ltd,10,Other Financial Services,Financial Services
512599,Adani Enterprises Ltd.,ADANIENT,ADANI ENTERPRISES LTD.,1,Trading - Minerals,Commodities
512600,Macro International Limited,MACINTR,Macro International Ltd,10,Trading & Distributors,Services
512604,Haria Exports Ltd.,HARIAEXPO,HARIA EXPORTS LTD.-$,10,Gems- Jewellery And Watches,Consumer Discretionary
512608,Bhandari Hosiery Exports Ltd.,BHANDHOS,BHANDARI HOSIERY EXPORTS LTD.,1,Other Textile Products,Consumer Discretionary
512618,RLF Ltd.,RLF,RLF LTD.,10,Other Textile Products,Consumer Discretionary
512624,Regent Enterprises Limited,REGENTRP,Regent Enterprises Ltd,10,Trading & Distributors,Services
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,10,Other Textile Products,Consumer Discretionary
512634,Savera Industries Ltd.,SAVERA,SAVERA INDUSTRIES LTD.,10,Hotels & Resorts,Consumer Discretionary
513005,V.B.C. Ferro Alloys Ltd.,VBCFERROQ,VBC FERRO ALLOYS LTD.-$,10,Iron & Steel Products,Industrials
513010,TATA STEEL LONG PRODUCTS LIMITED,TATASTLLP,Tata Steel Long Products Ltd,10,Iron & Steel Products,Industrials
513023,NAVA LIMITED,NAVA,Nava Ltd,2,Power Generation,Utilities
513039,Hindusthan Udyog Ltd,ZHINUDYP,HINDUSTHAN UDYOG LTD.,10,Industrial Products,Industrials
513043,Remi Edelstahl Tubulars Limited,REMIEDEL,Remi Edelstahl Tubulars Limited,10,Iron & Steel Products,Industrials
513059,"G.S. Auto International Ltd.,",GSAUTO,G.S.AUTO INTERNATIONAL LTD.,5,Auto Components & Equipments,Consumer Discretionary
513063,"Trans-Freight Containers Ltd.,",TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,10,Iron & Steel Products,Industrials
513097,"Shivalik Bimetal Controls Ltd.,",SHBCLQ,SHIVALIK BIMETAL CONTROLS LTD.,2,Iron & Steel Products,Industrials
513108,"Gandhi Special Tubes Ltd.,",GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,5,Iron & Steel Products,Industrials
513117,"Amforge Industries Ltd.,",AMFORG,AMFORGE INDUSTRIES LTD.,2,Auto Components & Equipments,Consumer Discretionary
513119,ABC Gas (International) Ltd.,ABCGAS,ABC GAS (INTERNATIONAL) LTD.,10,Copper,Commodities
513121,Oricon Enterprises Ltd.,ORICON,ORICON ENTERPRISES LTD.-$,2,Packaging,Industrials
513149,"Acrow (India) Ltd.,",ACROW,ACROW INDIA LTD.,10,Iron & Steel Products,Industrials
513173,Steel Strips Infrastructures Limited,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,10,Residential- Commercial Projects,Consumer Discretionary
513228,"Pennar Industries Ltd.,",PENIND,PENNAR INDUSTRIES LTD.-$,5,Industrial Products,Industrials
513250,"Jyoti Structures Ltd.,",JYOTISTRUC,JYOTI STRUCTURES LTD.,2,Heavy Electrical Equipment,Industrials
513252,Jay Ushin Ltd.,JAYUSH,JAY USHIN LTD.,10,Auto Components & Equipments,Consumer Discretionary
513262,Steel Strips & Wheels Ltd,SSWL,STEEL STRIPS WHEELS LTD.-$,1,Auto Components & Equipments,Consumer Discretionary
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,5,Iron & Steel Products,Industrials
513303,Modern Steels Limited,MDRNSTL,MODERN STEELS LTD.-$,10,Iron & Steel Products,Industrials
513307,"Synthiko Foils Ltd.,",SYNTHFO,SYNTHIKO FOILS LTD.,5,Aluminium- Copper & Zinc Products,Industrials
513309,Golkonda Aluminium Extrusions Ltd,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$,10,Aluminium,Commodities
513335,Metalyst Forgings Limited,METALFORGE,Metalyst Forgings Limited,10,Auto Components & Equipments,Consumer Discretionary
513337,Gujarat Toolroom Ltd.,GUJTLRM,GUJARAT TOOLROOM LTD.,1,Plastic Products - Industrial,Industrials
513349,Ajmera Realty & Infra India Limited,AJMERA,AJMERA REALTY & INFRA INDIA LTD.,10,Residential- Commercial Projects,Consumer Discretionary
513353,"Cochin Minerals & Rutile Ltd.,",COCHINM,COCHIN MINERALS & RUTILE LTD.-$,10,Specialty Chemicals,Commodities
513361,India Steel Works Ltd,ISWL,INDIA STEEL WORKS LTD.,1,Iron & Steel Products,Industrials
513369,KRISHANVEER FORGE LIMITED,KVFORGE,Krishanveer Forge Ltd,10,Castings & Forgings,Industrials
513375,"Carborundum Universal Ltd.,",CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,1,Abrasives & Bearings,Industrials
513377,"MMTC Ltd.,",MMTC,MMTC LTD.,1,Trading & Distributors,Services
513397,Vallabh Steels ltd,VALLABHSQ,VALLABH STEELS LTD.-$,10,Iron & Steel Products,Industrials
513401,Ashiana Ispat Limited,ASHIS,ASHIANA ISPAT LTD.,10,Iron & Steel Products,Industrials
513403,P.M. Telelinnks Limited,PMTELELIN,P.M.TELELINNKS LTD.,10,Iron & Steel Products,Industrials
513418,Smiths & Founders (India) Limited,SMFIL,Smiths & Founders (India) Limited,1,Castings & Forgings,Industrials
513422,Bloom Industries Ltd,BLOIN,BLOOM INDUSTRIES LTD.,10,Iron & Steel Products,Industrials
513430,Maitri Enterprises Limited,MAITRI,Maitri Enterprises Ltd,10,Aluminium,Commodities
513434,Tata Metaliks Ltd,TATAMETALI,TATA METALIKS LTD.,10,Pig Iron,Commodities
513436,Shah Alloys Limited,SHAHALLOYS,SHAH ALLOYS LTD.,10,Iron & Steel Products,Industrials
513446,JSW ISPAT SPECIAL PRODUCTS LIMITED,JSWISPL,JSW Ispat Special Products Ltd,10,Iron & Steel Products,Industrials
513452,Elango Industries Ltd,ELANGO,ELANGO INDUSTRIES LTD.,10,Iron & Steel Products,Industrials
513456,Kanishk Steel Industries Ltd,KANSHST,KANISHK STEEL INDUSTRIES LTD.,10,Iron & Steel Products,Industrials
513460,Mahalaxmi Seamless Ltd.,MAHALXSE,MAHALAXMI SEAMLESS LTD.-$,10,Iron & Steel Products,Industrials
513472,Simplex Castings Ltd.,SIMPLEXCAS,SIMPLEX CASTINGS LTD.,10,Other Industrial Products,Industrials
513488,Shree Steel Wire Ropes Ltd.,SSWRL,SHREE STEEL WIRE ROPES LTD.,10,Iron & Steel Products,Industrials
513498,Southern Magnesium And Chemicals Lt,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS LTD.,10,Industrial Minerals,Commodities
513502,Baroda Extrusion Ltd.,BAROEXT,BARODA EXTRUSION LTD.,1,Aluminium- Copper & Zinc Products,Industrials
513507,Gujarat Containers Ltd.,GUJCONT,GUJARAT CONTAINERS LTD.,10,Packaging,Industrials
513509,Kalyani Forge Ltd.,KALYANIFRG,KALYANI FORGE LTD.,10,Castings & Forgings,Industrials
513511,Panchmahal Steel Ltd.,PANCHMAHQ,PANCHMAHAL STEEL LTD.,10,Iron & Steel Products,Industrials
513513,Aditya Ispat Ltd.,ADITYA,ADITYA ISPAT LTD.,10,Iron & Steel Products,Industrials
513515,S.R.Industries Ltd.,SRIND,S.R.INDUSTRIES LTD.,10,Footwear,Consumer Discretionary
513517,Steelcast Ltd.,STEELCAS,STEELCAST LTD.,5,Castings & Forgings,Industrials
513519,PITTI ENGINEERING LIMITED,PITTIENG,Pitti Engineering Ltd-$,5,Industrial Products,Industrials
513528,Glittek Granites Ltd.,GLITTEKG,GLITTEK GRANITES LTD.,5,Other Construction Materials,Commodities
513532,Pradeep Metals Ltd.,PRADPME,PRADEEP METALS LTD.,10,Auto Components & Equipments,Consumer Discretionary
513536,Gujarat Natural Resources Limited,GNRL,Gujarat Natural Resources Limited,10,Oil Exploration & Production,Energy
513540,Tamilnadu Steel Tubes Ltd.,TNSTLTU,TAMILNADU STEEL TUBES LTD.,10,Iron & Steel Products,Industrials
513548,Sharda Ispat Ltd.,SHRDAIS,SHARDA ISPAT LTD.,10,Iron & Steel Products,Industrials
513554,Mahamaya Steel Industries Limited,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,10,Iron & Steel Products,Industrials
513566,Nova Iron & Steel Ltd.,NOVIS,NOVA IRON & STEEL LTD.,10,Iron & Steel Products,Industrials
513575,Sterling Powergensys Limited,STERPOW,Sterling Powergensys Limited,10,Industrial Products,Industrials
513579,Foundry Fuel Products Ltd.,FFPL,FOUNDRY FUEL PRODUCTS LTD.,10,Coal,Energy
513599,Hindustan Copper Ltd.,HINDCOPPER,HINDUSTAN COPPER LTD.,5,Copper,Commodities
513629,Tulsyan NEC Ltd,TULSYAN,TULSYAN NEC LTD.-$,10,Iron & Steel Products,Industrials
513642,Axel Polymers Ltd.,AXELPOLY,AXEL POLYMERS LTD.,10,Plastic Products - Industrial,Industrials
513683,NLC India Limited,NLCINDIA,NLC India Ltd,10,Power Generation,Utilities
513693,KIC Metaliks Ltd.,KAJARIR,KIC METALIKS LTD.,2,Iron & Steel,Commodities
513699,Solid Stone Company Ltd.,SOLIDSTON,SOLID STONE COMPANY LTD.,10,Other Construction Materials,Commodities
513709,Shilp Gravures Ltd.,SHILGRAVQ,SHILP GRAVURES LTD.-$,10,Aluminium- Copper & Zinc Products,Industrials
513713,White Organic Agro Limited,WHITEORG,White Organic Agro Ltd,10,Other Agricultural Products,Fast Moving Consumer Goods
513721,MFS Intercorp Limited,MFSINTRCRP,MFS INTERCORP LTD.,10,Iron & Steel Products,Industrials
513723,HG INDUSTRIES LIMITED,HGIND,HG Industries Ltd-$,5,Other Construction Materials,Commodities
513729,Aro Granite Industries Ltd.,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,10,Granites & Marbles,Consumer Discretionary
514010,"Himachal Fibres Ltd.,",HIMFIBP,HIMACHAL FIBRES LTD.,1,Other Textile Products,Consumer Discretionary
514028,Rajkamal Synthetics Ltd.,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,10,Other Textile Products,Consumer Discretionary
514030,"Deepak Spinners Ltd.,",DEEPAKSP,DEEPAK SPINNERS LTD.-$,10,Other Textile Products,Consumer Discretionary
514036,Loyal Textiles Mills Ltd,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,10,Other Textile Products,Consumer Discretionary
514043,"Himatsingka Seide Ltd.,",HIMATSEIDE,HIMATSINGKA SEIDE LTD.,5,Other Textile Products,Consumer Discretionary
514045,"BSL Ltd.,",BSL,BSL LTD.,10,Other Textile Products,Consumer Discretionary
514087,"P.B.M. Polytex Ltd.,",PBMPOLY,PBM POLYTEX LTD.-$,10,Other Textile Products,Consumer Discretionary
514113,"Adinath Textiles Ltd.,",ADINATH,ADINATH TEXTILES LTD.,10,Other Textile Products,Consumer Discretionary
514138,"Suryalata Spinning Mills Ltd.,",SURYALA,SURYALATA SPINNING MILLS LTD.-$,10,Other Textile Products,Consumer Discretionary
514140,"Suryavanshi Spinning Mills Ltd.,",SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,10,Other Textile Products,Consumer Discretionary
514142,T T Ltd,TTL,T T LTD.-$,10,Other Textile Products,Consumer Discretionary
514162,Welspun India Ltd,WELSPUNIND,WELSPUN INDIA LTD.,1,Other Textile Products,Consumer Discretionary
514165,Indian Acrylics Ltd,INDIANACRY,INDIAN ACRYLICS LTD.,10,Petrochemicals,Commodities
514167,Ganesha Ecosphere Limited,GANECOS,GANESHA ECOSPHERE LTD.,10,Other Textile Products,Consumer Discretionary
514171,Ceeta Industries Ltd.,CEETAIN,CEETA INDUSTRIES LTD.,1,Packaged Foods,Fast Moving Consumer Goods
514175,"Vardhman Polytex Ltd.,",VARDMNPOLY,VARDHMAN POLYTEX LTD.,10,Other Textile Products,Consumer Discretionary
514183,Black Rose Industries Ltd,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,1,Specialty Chemicals,Commodities
514197,S & T Corporation Limited,STCORP,S&T CORPORATION LTD.,2,Other Textile Products,Consumer Discretionary
514215,"Binny Ltd.,",BINNY,BINNY LTD.,5,Residential- Commercial Projects,Consumer Discretionary
514223,Ramgopal Polytex Ltd,RAMGOPOLY,RAMGOPAL POLYTEX LTD.,10,Trading & Distributors,Services
514234,Sangam (India) Ltd,SANGAMIND,SANGAM (INDIA) LTD.,10,Other Textile Products,Consumer Discretionary
514236,TTL ENTERPRISES LIMITED,TTLEL,TTL Enterprises Ltd,10,Trading & Distributors,Services
514238,MKVENTURES CAPITAL LIMITED,MKVENTURES,Mkventures Capital Ltd,10,Investment Company,Financial Services
514240,Kush Industries Limited,KUSHIND,Kush Industries Ltd,10,Other Textile Products,Consumer Discretionary
514248,Sree chem Resins Ltd,SRECR,SREECHEM RESINS LTD.,10,Commodity Chemicals,Commodities
514260,Surbhi Industries Limited,SURBHIN,SURBHI INDUSTRIES LTD.,10,Other Textile Products,Consumer Discretionary
514264,Seasons Textiles Ltd,SEASONST,SEASONS TEXTILES LTD.-$,10,Other Textile Products,Consumer Discretionary
514266,Zenith Fibres Limited,ZENIFIB,ZENITH FIBRES LTD.-$,10,Other Textile Products,Consumer Discretionary
514272,Bhilwara Spinners Ltd,BHILSPIN,BHILWARA SPINNERS LTD.,10,Other Textile Products,Consumer Discretionary
514274,"Aarvee Denims & Exports Ltd.,",AARVEEDEN,AARVEE DENIMS & EXPORTS LTD.,10,Other Textile Products,Consumer Discretionary
514280,Sanrhea Technical Textiles Ltd.,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,10,Other Textile Products,Consumer Discretionary
514286,Ashima Ltd,ASHIMASYN,ASHIMA LTD.,10,Other Textile Products,Consumer Discretionary
514300,Pioneer Embroideries Ltd.,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,10,Other Textile Products,Consumer Discretionary
514302,Vippy Spinpro Ltd.,VIPPYSP,VIPPY SPINPRO LTD.,10,Other Textile Products,Consumer Discretionary
514312,Jaihind Synthetics Ltd.,JAIHINDS,JAIHIND SYNTHETICS LTD.,10,Other Textile Products,Consumer Discretionary
514316,Raghuvir Synthetics Ltd.,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,1,Other Textile Products,Consumer Discretionary
514318,Jattashankar Industries Limited,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,10,Other Textile Products,Consumer Discretionary
514322,Kamadgiri Fashion Limited,KAMADGIRI,KAMADGIRI FASHION LTD.-$,10,Other Textile Products,Consumer Discretionary
514326,Patspin India Ltd.,PATSPINLTD,PATSPIN INDIA LTD.,10,Other Textile Products,Consumer Discretionary
514330,ONE GLOBAL SERVICE PROVIDER LIMITED,ONEGLOBAL,One Global Service Provider Ltd,10,Healthcare Service Provider,Healthcare
514332,Neo Infracon Ltd.,NEOINFRA,NEO INFRACON LTD.,10,Residential- Commercial Projects,Consumer Discretionary
514336,GENESIS IBRC INDIA LIMITED,GENESIS,Genesis Ibrc India Ltd,10,Biotechnology,Healthcare
514354,Premier Polyfilm Ltd.,PREMIERPOL,PREMIER POLYFILM LTD.,5,Plastic Products - Industrial,Industrials
514358,EVERLON FINANCIALS LIMITED,EVERFIN,Everlon Financials Ltd,10,Non Banking Financial Company (NBFC),Financial Services
514360,K&R RAIL ENGINEERING LIMITED,KRRAIL,K&R Rail Engineering Ltd,10,Civil Construction,Industrials
514378,Yarn Syndicate Ltd.,YARNSYN,YARN SYNDICATE LTD.,10,Trading & Distributors,Services
514386,Gujarat Cotex Ltd,GUJCOTEX,GUJARAT COTEX LTD.,5,Other Textile Products,Consumer Discretionary
514400,Garware Synthetics Ltd.,GARWSYN,GARWARE SYNTHETICS LTD.,10,Trading & Distributors,Services
514402,ECO HOTELS AND RESORTS LIMITED,ECOHOTELS,Eco Hotels And Resorts Ltd,10,Hotels & Resorts,Consumer Discretionary
514412,SARUP INDUSTRIES LIMITED,SARUPINDUS,SARUP INDUSTRIES LTD.-$,10,Gems- Jewellery And Watches,Consumer Discretionary
514418,Mangalam Organics Limited,MANORG,Mangalam Organics Limited,10,Commodity Chemicals,Commodities
514428,Hindustan Adhesives Ltd.,HINDADH,HINDUSTAN ADHESIVES LTD.,10,Plastic Products - Industrial,Industrials
514442,Sri KPR Industries Ltd,SRIKPRIND,SRI KPR INDUSTRIES LTD.,10,Plastic Products - Industrial,Industrials
514448,"Jyoti Resins & Adhesives Ltd,",JYOTIRES,JYOTI RESINS & ADHESIVES LTD.,10,Specialty Chemicals,Commodities
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,10,Other Textile Products,Consumer Discretionary
514454,Southern Latex Ltd.,SOUTLAT,SOUTHERN LATEX LTD.,10,Other Textile Products,Consumer Discretionary
514470,Winsome Textile Industries Ltd,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,10,Other Textile Products,Consumer Discretionary
515008,"Modern Insulators Ltd.,",MODINSU,MODERN INSULATORS LTD.,10,Other Electrical Equipment,Industrials
515018,Regency Ceramics Ltd,REGENCERAM,REGENCY CERAMICS LTD.,10,Ceramics,Consumer Discretionary
515030,Asahi India Glass Ltd.,ASAHIINDIA,ASAHI INDIA GLASS LTD.,1,Auto Components & Equipments,Consumer Discretionary
515037,"Murudeshwar Ceramics Ltd.,",MURUDCERA,MURUDESHWAR CERAMICS LTD.,10,Ceramics,Consumer Discretionary
515043,Saint-Gobain Sekurit India Ltd.,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,10,Auto Components & Equipments,Consumer Discretionary
515055,Anant Raj Limited,ANANTRAJ,Anant Raj Limited-$,2,Residential- Commercial Projects,Consumer Discretionary
515059,"Madhusudan Industries Ltd.,",MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,5,Edible Oil,Fast Moving Consumer Goods
515085,Restile Ceramics Ltd.,RESTILE,RESTILE CERAMICS LTD.,10,Ceramics,Consumer Discretionary
515093,"Madhav Marbles & Granites Ltd.,",MADHAV,MADHAV MARBLES & GRANITES LTD.,10,Granites & Marbles,Consumer Discretionary
515127,Ramasigns Industries Limited,RAMASIGNS,Ramasigns Industries Ltd,5,Trading & Distributors,Services
515147,Haldyn Glass Limited,HALDYNGL,Haldyn Glass Ltd-$,1,Packaging,Industrials
516003,DUROPLY INDUSTRIES LIMITED,DUROPLY,Duroply Industries Ltd,10,Plywood Boards/ Laminates,Consumer Discretionary
516016,"Shreyans Industries Limited.,",SHREYANIND,SHREYANS INDUSTRIES LTD.-$,10,Paper & Paper Products,Commodities
516020,Agio Paper & Industries Limited,AGIOPAPER,AGIO PAPER & INDUSTRIES LTD.-$,10,Paper & Paper Products,Commodities
516022,Star Paper Mills Ltd.,STARPAPER,STAR PAPER MILLS LTD.,10,Paper & Paper Products,Commodities
516030,PAKKA LIMITED,PAKKA,Pakka Ltd-$,10,Paper & Paper Products,Commodities
516062,National Plywood Industries Ltd.,NATPLY,NATIONAL PLYWOOD INDUSTRIES LTD.,10,Forest Products,Commodities
516064,Arrow Greentech Limited,ARROWGREEN,Arrow Greentech Ltd,10,Packaging,Industrials
516072,Vishnu Chemicals Limited,VISHNU,VISHNU CHEMICALS LTD.,2,Specialty Chemicals,Commodities
516078,Jumbo Bag ltd.,JUMBO,JUMBO BAG LTD.,10,Packaging,Industrials
516082,N.R.Agarwal Industries Ltd.,NRAGRINDQ,N.R.AGARWAL INDUSTRIES LTD.,10,Paper & Paper Products,Commodities
516092,3P LAND HOLDINGS LTD.,3PLAND,3P Land Holdings Ltd,2,Investment Company,Financial Services
516096,Sangal Papers Ltd.,SANPA,SANGAL PAPERS LTD.,10,Paper & Paper Products,Commodities
516106,Shree Karthik Papers Ltd.,SHKARTP,SHREE KARTHIK PAPERS LTD.,5,Paper & Paper Products,Commodities
516108,South India Paper Mills Ltd.,STHINPA,SOUTH INDIA PAPER MILLS LTD.,10,Paper & Paper Products,Commodities
516110,FAMILY CARE HOSPITALS LIMITED,FAMILYCARE,Family Care Hospitals Ltd,10,Healthcare Service Provider,Healthcare
517015,"Vindhya Telelinks Ltd.,",VINDHYATEL,VINDHYA TELELINKS LTD.,10,Telecom - Infrastructure,Telecommunication
517035,RIR POWER ELECTRONICS LIMITED,RIR,RIR Power Electronics Ltd,10,Other Electrical Equipment,Industrials
517041,Ador Welding Ltd.,ADORWELD,ADOR WELDING LTD.,10,Other Industrial Products,Industrials
517044,International Data Managements Ltd.,IDM,INTERNATIONAL DATA MANAGEMENT LTD.,10,Consulting Services,Services
517059,"Salzer Electronics Ltd.,",SALZER,SALZER ELECTRONICS LTD.-$,10,Other Electrical Equipment,Industrials
